date,pole,quantity
2025-06-27,PROMO,3
2025-06-27,PROMO,1
2025-06-27,PROMO,75
2025-06-27,PROMO,16
2025-06-30,BULK,10
2025-06-30,BULK,6
2025-06-30,BULK,3
2025-06-30,BULK,1
2025-06-30,BULK,32
2025-06-30,BULK,276
2025-06-30,BULK,65
2025-06-30,BULK,43
2025-06-30,BULK,1
2025-06-30,BULK,40
2025-06-30,BULK,2
2025-06-30,BULK,23
2025-06-30,BULK,171
2025-06-30,BULK,12
2025-06-30,BULK,4
2025-06-30,BULK,6
2025-06-30,GLOBAL,15415
2025-06-30,PICKING,268
2025-06-30,PICKING,9
2025-06-30,PICKING,51
2025-06-30,PICKING,15
2025-06-30,PICKING,195
2025-06-30,PICKING,669
2025-06-30,PICKING,850
2025-06-30,PICKING,3207
2025-06-30,PICKING,168
2025-06-30,PICKING,152
2025-06-30,PICKING,1
2025-06-30,PICKING,210
2025-06-30,PICKING,291
2025-06-30,PICKING,540
2025-06-30,PICKING,985
2025-06-30,PICKING,135
2025-06-30,PICKING,347
2025-06-30,PICKING,46
2025-06-30,PROMO,369
2025-06-30,PROMO,10
2025-06-30,PROMO,222
2025-06-30,PROMO,161
2025-06-30,PROMO,272
2025-06-30,PROMO,296
2025-06-30,PROMO,747
2025-06-30,PROMO,1741
2025-06-30,PROMO,144
2025-06-30,PROMO,107
2025-06-30,PROMO,1
2025-06-30,PROMO,2
2025-06-30,PROMO,186
2025-06-30,PROMO,332
2025-06-30,PROMO,463
2025-06-30,PROMO,1087
2025-06-30,PROMO,176
2025-06-30,PROMO,243
2025-06-30,PROMO,22
2025-07-01,BULK,66
2025-07-01,BULK,115
2025-07-01,BULK,103
2025-07-01,BULK,140
2025-07-01,BULK,19
2025-07-01,BULK,102
2025-07-01,BULK,1
2025-07-01,BULK,2
2025-07-01,BULK,53
2025-07-01,BULK,3
2025-07-01,GLOBAL,15285
2025-07-01,PICKING,46
2025-07-01,PICKING,2426
2025-07-01,PICKING,3180
2025-07-01,PICKING,1333
2025-07-01,PICKING,28
2025-07-01,PICKING,234
2025-07-01,PICKING,1141
2025-07-01,PICKING,1
2025-07-01,PICKING,1
2025-07-01,PICKING,98
2025-07-01,PICKING,302
2025-07-01,PICKING,42
2025-07-01,PICKING,9
2025-07-01,PROMO,10
2025-07-01,PROMO,1873
2025-07-01,PROMO,982
2025-07-01,PROMO,1734
2025-07-01,PROMO,29
2025-07-01,PROMO,124
2025-07-01,PROMO,673
2025-07-01,PROMO,3
2025-07-01,PROMO,1
2025-07-01,PROMO,180
2025-07-01,PROMO,196
2025-07-01,PROMO,32
2025-07-01,PROMO,3
2025-07-02,BULK,57
2025-07-02,BULK,40
2025-07-02,BULK,2
2025-07-02,BULK,33
2025-07-02,BULK,271
2025-07-02,BULK,23
2025-07-02,BULK,48
2025-07-02,BULK,12
2025-07-02,BULK,18
2025-07-02,BULK,22
2025-07-02,GLOBAL,15223
2025-07-02,PICKING,3
2025-07-02,PICKING,6
2025-07-02,PICKING,8
2025-07-02,PICKING,4116
2025-07-02,PICKING,4303
2025-07-02,PICKING,250
2025-07-02,PICKING,53
2025-07-02,PICKING,6
2025-07-02,PICKING,178
2025-07-02,PICKING,14
2025-07-02,PICKING,68
2025-07-02,PICKING,34
2025-07-02,PROMO,1
2025-07-02,PROMO,4
2025-07-02,PROMO,2345
2025-07-02,PROMO,6
2025-07-02,PROMO,2444
2025-07-02,PROMO,525
2025-07-02,PROMO,46
2025-07-02,PROMO,8
2025-07-02,PROMO,9
2025-07-02,PROMO,223
2025-07-02,PROMO,14
2025-07-02,PROMO,28
2025-07-02,PROMO,5
2025-07-03,BULK,7
2025-07-03,BULK,11
2025-07-03,BULK,58
2025-07-03,BULK,6
2025-07-03,BULK,97
2025-07-03,BULK,77
2025-07-03,BULK,160
2025-07-03,BULK,1
2025-07-03,BULK,72
2025-07-03,BULK,18
2025-07-03,BULK,1
2025-07-03,BULK,41
2025-07-03,BULK,9
2025-07-03,BULK,17
2025-07-03,BULK,7
2025-07-03,BULK,18
2025-07-03,GLOBAL,13051
2025-07-03,PICKING,10
2025-07-03,PICKING,3
2025-07-03,PICKING,54
2025-07-03,PICKING,155
2025-07-03,PICKING,38
2025-07-03,PICKING,1880
2025-07-03,PICKING,2306
2025-07-03,PICKING,1141
2025-07-03,PICKING,137
2025-07-03,PICKING,5
2025-07-03,PICKING,3
2025-07-03,PICKING,20
2025-07-03,PICKING,34
2025-07-03,PICKING,7
2025-07-03,PICKING,13
2025-07-03,PICKING,146
2025-07-03,PICKING,43
2025-07-03,PICKING,639
2025-07-03,PICKING,115
2025-07-03,PICKING,37
2025-07-03,PROMO,18
2025-07-03,PROMO,345
2025-07-03,PROMO,104
2025-07-03,PROMO,74
2025-07-03,PROMO,993
2025-07-03,PROMO,735
2025-07-03,PROMO,1093
2025-07-03,PROMO,64
2025-07-03,PROMO,2
2025-07-03,PROMO,15
2025-07-03,PROMO,25
2025-07-03,PROMO,31
2025-07-03,PROMO,8
2025-07-03,PROMO,24
2025-07-03,PROMO,89
2025-07-03,PROMO,116
2025-07-03,PROMO,1701
2025-07-03,PROMO,129
2025-07-03,PROMO,99
2025-07-04,BULK,12
2025-07-04,BULK,32
2025-07-04,BULK,61
2025-07-04,BULK,20
2025-07-04,BULK,95
2025-07-04,BULK,3
2025-07-04,BULK,65
2025-07-04,GLOBAL,5925
2025-07-04,PICKING,47
2025-07-04,PICKING,575
2025-07-04,PICKING,1741
2025-07-04,PICKING,28
2025-07-04,PICKING,798
2025-07-04,PICKING,68
2025-07-04,PROMO,31
2025-07-04,PROMO,228
2025-07-04,PROMO,1312
2025-07-04,PROMO,46
2025-07-04,PROMO,645
2025-07-04,PROMO,2
2025-07-04,PROMO,116
2025-07-07,BULK,2
2025-07-07,BULK,3
2025-07-07,BULK,15
2025-07-07,BULK,2
2025-07-07,BULK,86
2025-07-07,BULK,55
2025-07-07,BULK,74
2025-07-07,BULK,43
2025-07-07,BULK,1
2025-07-07,BULK,73
2025-07-07,BULK,1
2025-07-07,BULK,15
2025-07-07,BULK,28
2025-07-07,BULK,97
2025-07-07,BULK,10
2025-07-07,GLOBAL,15280
2025-07-07,PICKING,478
2025-07-07,PICKING,10
2025-07-07,PICKING,55
2025-07-07,PICKING,45
2025-07-07,PICKING,178
2025-07-07,PICKING,1022
2025-07-07,PICKING,1046
2025-07-07,PICKING,2876
2025-07-07,PICKING,110
2025-07-07,PICKING,113
2025-07-07,PICKING,48
2025-07-07,PICKING,4
2025-07-07,PICKING,322
2025-07-07,PICKING,92
2025-07-07,PICKING,377
2025-07-07,PICKING,185
2025-07-07,PICKING,890
2025-07-07,PICKING,116
2025-07-07,PICKING,323
2025-07-07,PROMO,234
2025-07-07,PROMO,8
2025-07-07,PROMO,203
2025-07-07,PROMO,45
2025-07-07,PROMO,146
2025-07-07,PROMO,727
2025-07-07,PROMO,592
2025-07-07,PROMO,2112
2025-07-07,PROMO,169
2025-07-07,PROMO,73
2025-07-07,PROMO,6
2025-07-07,PROMO,53
2025-07-07,PROMO,19
2025-07-07,PROMO,212
2025-07-07,PROMO,119
2025-07-07,PROMO,409
2025-07-07,PROMO,72
2025-07-07,PROMO,985
2025-07-07,PROMO,125
2025-07-07,PROMO,176
2025-07-08,BULK,70
2025-07-08,BULK,96
2025-07-08,BULK,5
2025-07-08,BULK,38
2025-07-08,BULK,38
2025-07-08,BULK,50
2025-07-08,BULK,1
2025-07-08,BULK,3
2025-07-08,BULK,70
2025-07-08,BULK,3
2025-07-08,BULK,36
2025-07-08,GLOBAL,14450
2025-07-08,PICKING,56
2025-07-08,PICKING,19
2025-07-08,PICKING,2147
2025-07-08,PICKING,3308
2025-07-08,PICKING,831
2025-07-08,PICKING,56
2025-07-08,PICKING,8
2025-07-08,PICKING,679
2025-07-08,PICKING,1047
2025-07-08,PICKING,118
2025-07-08,PICKING,74
2025-07-08,PICKING,20
2025-07-08,PROMO,21
2025-07-08,PROMO,6
2025-07-08,PROMO,2155
2025-07-08,PROMO,605
2025-07-08,PROMO,1318
2025-07-08,PROMO,46
2025-07-08,PROMO,11
2025-07-08,PROMO,482
2025-07-08,PROMO,689
2025-07-08,PROMO,13
2025-07-08,PROMO,260
2025-07-08,PROMO,58
2025-07-08,PROMO,13
2025-07-09,BULK,3
2025-07-09,BULK,47
2025-07-09,BULK,43
2025-07-09,BULK,195
2025-07-09,BULK,12
2025-07-09,BULK,58
2025-07-09,BULK,58
2025-07-09,BULK,16
2025-07-09,GLOBAL,12686
2025-07-09,PICKING,6
2025-07-09,PICKING,5
2025-07-09,PICKING,184
2025-07-09,PICKING,2020
2025-07-09,PICKING,1
2025-07-09,PICKING,4568
2025-07-09,PICKING,59
2025-07-09,PICKING,17
2025-07-09,PICKING,333
2025-07-09,PICKING,129
2025-07-09,PICKING,22
2025-07-09,PROMO,6
2025-07-09,PROMO,1
2025-07-09,PROMO,86
2025-07-09,PROMO,1197
2025-07-09,PROMO,4
2025-07-09,PROMO,3259
2025-07-09,PROMO,21
2025-07-09,PROMO,24
2025-07-09,PROMO,1
2025-07-09,PROMO,242
2025-07-09,PROMO,54
2025-07-09,PROMO,4
2025-07-09,PROMO,11
2025-07-10,BULK,17
2025-07-10,BULK,116
2025-07-10,BULK,2
2025-07-10,BULK,17
2025-07-10,BULK,4
2025-07-10,BULK,6
2025-07-10,BULK,68
2025-07-10,BULK,148
2025-07-10,BULK,93
2025-07-10,BULK,1
2025-07-10,BULK,58
2025-07-10,BULK,14
2025-07-10,BULK,4
2025-07-10,BULK,20
2025-07-10,BULK,10
2025-07-10,BULK,48
2025-07-10,BULK,2
2025-07-10,BULK,3
2025-07-10,GLOBAL,15902
2025-07-10,PICKING,10
2025-07-10,PICKING,2801
2025-07-10,PICKING,1
2025-07-10,PICKING,44
2025-07-10,PICKING,38
2025-07-10,PICKING,111
2025-07-10,PICKING,1913
2025-07-10,PICKING,2375
2025-07-10,PICKING,869
2025-07-10,PICKING,103
2025-07-10,PICKING,5
2025-07-10,PICKING,22
2025-07-10,PICKING,3
2025-07-10,PICKING,13
2025-07-10,PICKING,8
2025-07-10,PICKING,52
2025-07-10,PICKING,658
2025-07-10,PICKING,107
2025-07-10,PROMO,145
2025-07-10,PROMO,1502
2025-07-10,PROMO,382
2025-07-10,PROMO,14
2025-07-10,PROMO,110
2025-07-10,PROMO,887
2025-07-10,PROMO,801
2025-07-10,PROMO,660
2025-07-10,PROMO,119
2025-07-10,PROMO,14
2025-07-10,PROMO,4
2025-07-10,PROMO,25
2025-07-10,PROMO,28
2025-07-10,PROMO,10
2025-07-10,PROMO,24
2025-07-10,PROMO,125
2025-07-10,PROMO,1220
2025-07-10,PROMO,66
2025-07-10,PROMO,2
2025-07-11,BULK,24
2025-07-11,BULK,113
2025-07-11,BULK,82
2025-07-11,BULK,19
2025-07-11,BULK,76
2025-07-11,BULK,2
2025-07-11,BULK,74
2025-07-11,BULK,49
2025-07-11,BULK,66
2025-07-11,BULK,12
2025-07-11,GLOBAL,9394
2025-07-11,PICKING,220
2025-07-11,PICKING,987
2025-07-11,PICKING,2955
2025-07-11,PICKING,209
2025-07-11,PICKING,858
2025-07-11,PICKING,9
2025-07-11,PICKING,111
2025-07-11,PICKING,102
2025-07-11,PICKING,87
2025-07-11,PICKING,1
2025-07-11,PROMO,629
2025-07-11,PROMO,412
2025-07-11,PROMO,1164
2025-07-11,PROMO,1
2025-07-11,PROMO,302
2025-07-11,PROMO,580
2025-07-11,PROMO,1
2025-07-11,PROMO,4
2025-07-11,PROMO,6
2025-07-11,PROMO,86
2025-07-11,PROMO,146
2025-07-11,PROMO,7
2025-07-15,BULK,28
2025-07-15,BULK,2
2025-07-15,BULK,11
2025-07-15,BULK,37
2025-07-15,BULK,1
2025-07-15,BULK,36
2025-07-15,BULK,73
2025-07-15,BULK,141
2025-07-15,BULK,35
2025-07-15,BULK,9
2025-07-15,BULK,153
2025-07-15,BULK,3
2025-07-15,BULK,4
2025-07-15,BULK,18
2025-07-15,BULK,12
2025-07-15,BULK,9
2025-07-15,BULK,2
2025-07-15,GLOBAL,25793
2025-07-15,PICKING,13
2025-07-15,PICKING,472
2025-07-15,PICKING,67
2025-07-15,PICKING,71
2025-07-15,PICKING,118
2025-07-15,PICKING,1875
2025-07-15,PICKING,5121
2025-07-15,PICKING,4226
2025-07-15,PICKING,53
2025-07-15,PICKING,159
2025-07-15,PICKING,1291
2025-07-15,PICKING,32
2025-07-15,PICKING,87
2025-07-15,PICKING,1
2025-07-15,PICKING,258
2025-07-15,PICKING,466
2025-07-15,PICKING,135
2025-07-15,PICKING,466
2025-07-15,PICKING,56
2025-07-15,PROMO,2
2025-07-15,PROMO,148
2025-07-15,PROMO,376
2025-07-15,PROMO,65
2025-07-15,PROMO,102
2025-07-15,PROMO,1412
2025-07-15,PROMO,1133
2025-07-15,PROMO,4167
2025-07-15,PROMO,59
2025-07-15,PROMO,341
2025-07-15,PROMO,843
2025-07-15,PROMO,4
2025-07-15,PROMO,16
2025-07-15,PROMO,13
2025-07-15,PROMO,158
2025-07-15,PROMO,1
2025-07-15,PROMO,230
2025-07-15,PROMO,863
2025-07-15,PROMO,104
2025-07-15,PROMO,192
2025-07-15,PROMO,23
2025-07-16,BULK,4
2025-07-16,BULK,4
2025-07-16,BULK,84
2025-07-16,BULK,3
2025-07-16,BULK,19
2025-07-16,BULK,188
2025-07-16,BULK,49
2025-07-16,BULK,3
2025-07-16,BULK,1
2025-07-16,BULK,95
2025-07-16,BULK,35
2025-07-16,BULK,3
2025-07-16,BULK,20
2025-07-16,BULK,21
2025-07-16,GLOBAL,12634
2025-07-16,PICKING,8
2025-07-16,PICKING,18
2025-07-16,PICKING,11
2025-07-16,PICKING,1
2025-07-16,PICKING,415
2025-07-16,PICKING,5617
2025-07-16,PICKING,244
2025-07-16,PICKING,4
2025-07-16,PICKING,336
2025-07-16,PICKING,78
2025-07-16,PICKING,67
2025-07-16,PICKING,1
2025-07-16,PICKING,1
2025-07-16,PICKING,168
2025-07-16,PICKING,50
2025-07-16,PROMO,2
2025-07-16,PROMO,6
2025-07-16,PROMO,3
2025-07-16,PROMO,6
2025-07-16,PROMO,2
2025-07-16,PROMO,227
2025-07-16,PROMO,6
2025-07-16,PROMO,4203
2025-07-16,PROMO,176
2025-07-16,PROMO,1
2025-07-16,PROMO,1
2025-07-16,PROMO,224
2025-07-16,PROMO,40
2025-07-16,PROMO,56
2025-07-16,PROMO,1
2025-07-16,PROMO,60
2025-07-16,PROMO,72
2025-07-17,BULK,3
2025-07-17,BULK,9
2025-07-17,BULK,7
2025-07-17,BULK,9
2025-07-17,BULK,124
2025-07-17,BULK,100
2025-07-17,BULK,125
2025-07-17,BULK,1
2025-07-17,BULK,73
2025-07-17,BULK,40
2025-07-17,BULK,8
2025-07-17,BULK,134
2025-07-17,BULK,20
2025-07-17,BULK,107
2025-07-17,BULK,16
2025-07-17,BULK,4
2025-07-17,GLOBAL,15098
2025-07-17,PICKING,22
2025-07-17,PICKING,5
2025-07-17,PICKING,4
2025-07-17,PICKING,24
2025-07-17,PICKING,3954
2025-07-17,PICKING,2235
2025-07-17,PICKING,1036
2025-07-17,PICKING,146
2025-07-17,PICKING,7
2025-07-17,PICKING,2
2025-07-17,PICKING,8
2025-07-17,PICKING,10
2025-07-17,PICKING,7
2025-07-17,PICKING,511
2025-07-17,PICKING,81
2025-07-17,PICKING,849
2025-07-17,PICKING,52
2025-07-17,PROMO,18
2025-07-17,PROMO,39
2025-07-17,PROMO,12
2025-07-17,PROMO,45
2025-07-17,PROMO,1820
2025-07-17,PROMO,760
2025-07-17,PROMO,709
2025-07-17,PROMO,64
2025-07-17,PROMO,6
2025-07-17,PROMO,35
2025-07-17,PROMO,15
2025-07-17,PROMO,22
2025-07-17,PROMO,366
2025-07-17,PROMO,107
2025-07-17,PROMO,1289
2025-07-17,PROMO,58
2025-07-18,BULK,16
2025-07-18,BULK,36
2025-07-18,BULK,66
2025-07-18,BULK,14
2025-07-18,BULK,7
2025-07-18,BULK,132
2025-07-18,BULK,2
2025-07-18,BULK,48
2025-07-18,BULK,147
2025-07-18,BULK,48
2025-07-18,BULK,10
2025-07-18,GLOBAL,8725
2025-07-18,PICKING,157
2025-07-18,PICKING,478
2025-07-18,PICKING,2043
2025-07-18,PICKING,141
2025-07-18,PICKING,104
2025-07-18,PICKING,1308
2025-07-18,PICKING,105
2025-07-18,PICKING,27
2025-07-18,PICKING,408
2025-07-18,PICKING,26
2025-07-18,PROMO,1
2025-07-18,PROMO,97
2025-07-18,PROMO,273
2025-07-18,PROMO,999
2025-07-18,PROMO,157
2025-07-18,PROMO,190
2025-07-18,PROMO,1057
2025-07-18,PROMO,67
2025-07-18,PROMO,95
2025-07-18,PROMO,394
2025-07-18,PROMO,65
2025-07-18,PROMO,7
2025-07-21,BULK,5
2025-07-21,BULK,65
2025-07-21,BULK,8
2025-07-21,BULK,28
2025-07-21,BULK,108
2025-07-21,BULK,123
2025-07-21,BULK,23
2025-07-21,BULK,1
2025-07-21,BULK,2
2025-07-21,BULK,8
2025-07-21,BULK,46
2025-07-21,BULK,10
2025-07-21,BULK,8
2025-07-21,GLOBAL,15194
2025-07-21,PICKING,299
2025-07-21,PICKING,50
2025-07-21,PICKING,213
2025-07-21,PICKING,343
2025-07-21,PICKING,1100
2025-07-21,PICKING,837
2025-07-21,PICKING,3078
2025-07-21,PICKING,101
2025-07-21,PICKING,110
2025-07-21,PICKING,18
2025-07-21,PICKING,365
2025-07-21,PICKING,627
2025-07-21,PICKING,186
2025-07-21,PICKING,394
2025-07-21,PICKING,1
2025-07-21,PROMO,128
2025-07-21,PROMO,359
2025-07-21,PROMO,255
2025-07-21,PROMO,356
2025-07-21,PROMO,913
2025-07-21,PROMO,548
2025-07-21,PROMO,2414
2025-07-21,PROMO,148
2025-07-21,PROMO,9
2025-07-21,PROMO,210
2025-07-21,PROMO,14
2025-07-21,PROMO,7
2025-07-21,PROMO,7
2025-07-21,PROMO,352
2025-07-21,PROMO,936
2025-07-21,PROMO,149
2025-07-21,PROMO,232
2025-07-22,BULK,71
2025-07-22,BULK,66
2025-07-22,BULK,33
2025-07-22,BULK,128
2025-07-22,BULK,96
2025-07-22,BULK,144
2025-07-22,BULK,29
2025-07-22,BULK,5
2025-07-22,BULK,78
2025-07-22,BULK,4
2025-07-22,BULK,2
2025-07-22,GLOBAL,18120
2025-07-22,PICKING,33
2025-07-22,PICKING,14
2025-07-22,PICKING,1
2025-07-22,PICKING,2184
2025-07-22,PICKING,4516
2025-07-22,PICKING,1500
2025-07-22,PICKING,116
2025-07-22,PICKING,57
2025-07-22,PICKING,23
2025-07-22,PICKING,1053
2025-07-22,PICKING,1216
2025-07-22,PICKING,10
2025-07-22,PICKING,84
2025-07-22,PICKING,5
2025-07-22,PICKING,26
2025-07-22,PROMO,25
2025-07-22,PROMO,6
2025-07-22,PROMO,7
2025-07-22,PROMO,2586
2025-07-22,PROMO,846
2025-07-22,PROMO,1252
2025-07-22,PROMO,257
2025-07-22,PROMO,60
2025-07-22,PROMO,27
2025-07-22,PROMO,630
2025-07-22,PROMO,791
2025-07-22,PROMO,1
2025-07-22,PROMO,108
2025-07-22,PROMO,2
2025-07-22,PROMO,18
2025-07-22,PROMO,10
2025-07-23,BULK,2
2025-07-23,BULK,61
2025-07-23,BULK,26
2025-07-23,BULK,6
2025-07-23,BULK,149
2025-07-23,BULK,15
2025-07-23,BULK,1
2025-07-23,BULK,108
2025-07-23,BULK,15
2025-07-23,BULK,46
2025-07-23,GLOBAL,11953
2025-07-23,PICKING,1
2025-07-23,PICKING,8
2025-07-23,PICKING,7
2025-07-23,PICKING,1825
2025-07-23,PICKING,1
2025-07-23,PICKING,4789
2025-07-23,PICKING,2
2025-07-23,PICKING,22
2025-07-23,PICKING,2
2025-07-23,PICKING,305
2025-07-23,PICKING,110
2025-07-23,PICKING,34
2025-07-23,PROMO,2
2025-07-23,PROMO,3
2025-07-23,PROMO,2
2025-07-23,PROMO,943
2025-07-23,PROMO,3125
2025-07-23,PROMO,47
2025-07-23,PROMO,33
2025-07-23,PROMO,216
2025-07-23,PROMO,33
2025-07-23,PROMO,14
2025-07-24,BULK,15
2025-07-24,BULK,60
2025-07-24,BULK,42
2025-07-24,BULK,28
2025-07-24,BULK,1
2025-07-24,BULK,49
2025-07-24,BULK,88
2025-07-24,BULK,119
2025-07-24,BULK,5
2025-07-24,BULK,1
2025-07-24,BULK,23
2025-07-24,BULK,1
2025-07-24,BULK,19
2025-07-24,BULK,2
2025-07-24,BULK,144
2025-07-24,BULK,10
2025-07-24,BULK,72
2025-07-24,BULK,16
2025-07-24,GLOBAL,12403
2025-07-24,PICKING,16
2025-07-24,PICKING,159
2025-07-24,PICKING,80
2025-07-24,PICKING,75
2025-07-24,PICKING,131
2025-07-24,PICKING,1702
2025-07-24,PICKING,2917
2025-07-24,PICKING,774
2025-07-24,PICKING,83
2025-07-24,PICKING,2
2025-07-24,PICKING,2
2025-07-24,PICKING,24
2025-07-24,PICKING,2
2025-07-24,PICKING,14
2025-07-24,PICKING,8
2025-07-24,PICKING,138
2025-07-24,PICKING,71
2025-07-24,PICKING,697
2025-07-24,PICKING,92
2025-07-24,PICKING,2
2025-07-24,PROMO,32
2025-07-24,PROMO,75
2025-07-24,PROMO,603
2025-07-24,PROMO,66
2025-07-24,PROMO,133
2025-07-24,PROMO,768
2025-07-24,PROMO,812
2025-07-24,PROMO,606
2025-07-24,PROMO,61
2025-07-24,PROMO,1
2025-07-24,PROMO,5
2025-07-24,PROMO,6
2025-07-24,PROMO,27
2025-07-24,PROMO,18
2025-07-24,PROMO,9
2025-07-24,PROMO,43
2025-07-24,PROMO,68
2025-07-24,PROMO,104
2025-07-24,PROMO,1148
2025-07-24,PROMO,134
2025-07-25,BULK,7
2025-07-25,BULK,24
2025-07-25,BULK,42
2025-07-25,BULK,20
2025-07-25,BULK,65
2025-07-25,BULK,43
2025-07-25,GLOBAL,6124
2025-07-25,PICKING,45
2025-07-25,PICKING,489
2025-07-25,PICKING,2340
2025-07-25,PICKING,2
2025-07-25,PICKING,5
2025-07-25,PICKING,825
2025-07-25,PICKING,54
2025-07-25,PROMO,44
2025-07-25,PROMO,229
2025-07-25,PROMO,1278
2025-07-25,PROMO,4
2025-07-25,PROMO,55
2025-07-25,PROMO,471
2025-07-25,PROMO,82
2025-07-28,BULK,4
2025-07-28,BULK,8
2025-07-28,BULK,1
2025-07-28,BULK,22
2025-07-28,BULK,67
2025-07-28,BULK,90
2025-07-28,BULK,12
2025-07-28,BULK,2
2025-07-28,BULK,76
2025-07-28,BULK,1
2025-07-28,BULK,3
2025-07-28,BULK,3
2025-07-28,BULK,17
2025-07-28,BULK,1
2025-07-28,BULK,5
2025-07-28,GLOBAL,12979
2025-07-28,PICKING,1
2025-07-28,PICKING,194
2025-07-28,PICKING,29
2025-07-28,PICKING,33
2025-07-28,PICKING,18
2025-07-28,PICKING,104
2025-07-28,PICKING,725
2025-07-28,PICKING,1069
2025-07-28,PICKING,3132
2025-07-28,PICKING,128
2025-07-28,PICKING,140
2025-07-28,PICKING,23
2025-07-28,PICKING,1
2025-07-28,PICKING,189
2025-07-28,PICKING,58
2025-07-28,PICKING,417
2025-07-28,PICKING,199
2025-07-28,PICKING,170
2025-07-28,PICKING,370
2025-07-28,PICKING,15
2025-07-28,PROMO,148
2025-07-28,PROMO,8
2025-07-28,PROMO,295
2025-07-28,PROMO,6
2025-07-28,PROMO,79
2025-07-28,PROMO,302
2025-07-28,PROMO,636
2025-07-28,PROMO,2425
2025-07-28,PROMO,155
2025-07-28,PROMO,145
2025-07-28,PROMO,5
2025-07-28,PROMO,15
2025-07-28,PROMO,76
2025-07-28,PROMO,157
2025-07-28,PROMO,33
2025-07-28,PROMO,346
2025-07-28,PROMO,388
2025-07-28,PROMO,260
2025-07-28,PROMO,170
2025-07-28,PROMO,3
2025-07-29,BULK,15
2025-07-29,BULK,388
2025-07-29,BULK,59
2025-07-29,BULK,7
2025-07-29,BULK,68
2025-07-29,BULK,47
2025-07-29,BULK,29
2025-07-29,BULK,2
2025-07-29,BULK,90
2025-07-29,BULK,4
2025-07-29,BULK,15
2025-07-29,BULK,6
2025-07-29,GLOBAL,15442
2025-07-29,PICKING,17
2025-07-29,PICKING,789
2025-07-29,PICKING,8
2025-07-29,PICKING,1731
2025-07-29,PICKING,3806
2025-07-29,PICKING,1375
2025-07-29,PICKING,41
2025-07-29,PICKING,1
2025-07-29,PICKING,106
2025-07-29,PICKING,1266
2025-07-29,PICKING,54
2025-07-29,PICKING,9
2025-07-29,PICKING,35
2025-07-29,PROMO,8
2025-07-29,PROMO,377
2025-07-29,PROMO,8
2025-07-29,PROMO,1456
2025-07-29,PROMO,806
2025-07-29,PROMO,1740
2025-07-29,PROMO,54
2025-07-29,PROMO,9
2025-07-29,PROMO,102
2025-07-29,PROMO,732
2025-07-29,PROMO,154
2025-07-29,PROMO,5
2025-07-29,PROMO,23
2025-07-30,BULK,5
2025-07-30,BULK,35
2025-07-30,BULK,61
2025-07-30,BULK,139
2025-07-30,BULK,8
2025-07-30,BULK,2
2025-07-30,BULK,89
2025-07-30,BULK,11
2025-07-30,BULK,47
2025-07-30,BULK,40
2025-07-30,GLOBAL,12674
2025-07-30,PICKING,6
2025-07-30,PICKING,9
2025-07-30,PICKING,2
2025-07-30,PICKING,2423
2025-07-30,PICKING,4
2025-07-30,PICKING,4774
2025-07-30,PICKING,42
2025-07-30,PICKING,113
2025-07-30,PICKING,245
2025-07-30,PICKING,78
2025-07-30,PICKING,74
2025-07-30,PICKING,24
2025-07-30,PROMO,4
2025-07-30,PROMO,2
2025-07-30,PROMO,1155
2025-07-30,PROMO,4
2025-07-30,PROMO,2759
2025-07-30,PROMO,90
2025-07-30,PROMO,85
2025-07-30,PROMO,203
2025-07-30,PROMO,43
2025-07-30,PROMO,88
2025-07-30,PROMO,10
2025-07-31,BULK,18
2025-07-31,BULK,16
2025-07-31,BULK,9
2025-07-31,BULK,9
2025-07-31,BULK,131
2025-07-31,BULK,90
2025-07-31,BULK,76
2025-07-31,BULK,6
2025-07-31,BULK,2
2025-07-31,BULK,44
2025-07-31,BULK,2
2025-07-31,BULK,30
2025-07-31,BULK,5
2025-07-31,BULK,122
2025-07-31,BULK,4
2025-07-31,BULK,230
2025-07-31,BULK,33
2025-07-31,BULK,16
2025-07-31,GLOBAL,12998
2025-07-31,PICKING,20
2025-07-31,PICKING,67
2025-07-31,PICKING,82
2025-07-31,PICKING,46
2025-07-31,PICKING,1960
2025-07-31,PICKING,1780
2025-07-31,PICKING,957
2025-07-31,PICKING,3
2025-07-31,PICKING,149
2025-07-31,PICKING,6
2025-07-31,PICKING,3
2025-07-31,PICKING,29
2025-07-31,PICKING,7
2025-07-31,PICKING,10
2025-07-31,PICKING,38
2025-07-31,PICKING,352
2025-07-31,PICKING,105
2025-07-31,PICKING,1022
2025-07-31,PICKING,245
2025-07-31,PICKING,26
2025-07-31,PROMO,51
2025-07-31,PROMO,210
2025-07-31,PROMO,68
2025-07-31,PROMO,53
2025-07-31,PROMO,909
2025-07-31,PROMO,823
2025-07-31,PROMO,736
2025-07-31,PROMO,15
2025-07-31,PROMO,59
2025-07-31,PROMO,1
2025-07-31,PROMO,7
2025-07-31,PROMO,40
2025-07-31,PROMO,15
2025-07-31,PROMO,10
2025-07-31,PROMO,129
2025-07-31,PROMO,215
2025-07-31,PROMO,122
2025-07-31,PROMO,1600
2025-07-31,PROMO,121
2025-07-31,PROMO,64
2025-08-01,BULK,2
2025-08-01,BULK,16
2025-08-01,BULK,21
2025-08-01,BULK,35
2025-08-01,BULK,10
2025-08-01,BULK,86
2025-08-01,BULK,43
2025-08-01,BULK,1
